Screen,Section,Exact UI label,Angular component,Control/property,Visibility condition,Editable/read-only,Required/optional,Unit,Permission,HTTP endpoint,API field,Backend schema,Service,Model,Table,Column,Source type,Validation,Stale effect,Guide link
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,indirect,product-embedded-emissions/product-embedded-emissions.component.html,table-column:indirect,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,indirect,n/a,CbamProductEmbeddedEmissionsService,—,NOT_PERSISTED,indirect,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,total,product-embedded-emissions/product-embedded-emissions.component.html,table-column:total,when-rows,read-only-display,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,total,n/a,CbamProductEmbeddedEmissionsService,—,NOT_PERSISTED,total,NOT_PERSISTED,no-matching-column,stale-until-recalculate-or-new-execution,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,specificDirect,product-embedded-emissions/product-embedded-emissions.component.html,table-column:specificDirect,when-rows,read-only-display,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,specificDirect,CbamProductEmbeddedEmissionsProduct ORM / API DTO,CbamProductEmbeddedEmissionsService,CbamProductEmbeddedEmissionsProduct,cbam_product_embedded_emissions_products,specific_direct,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,specificIndirect,product-embedded-emissions/product-embedded-emissions.component.html,table-column:specificIndirect,when-rows,read-only-display,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,specificIndirect,CbamProductEmbeddedEmissionsProduct ORM / API DTO,CbamProductEmbeddedEmissionsService,CbamProductEmbeddedEmissionsProduct,cbam_product_embedded_emissions_products,specific_indirect,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,specificTotal,product-embedded-emissions/product-embedded-emissions.component.html,table-column:specificTotal,when-rows,read-only-display,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,specificTotal,CbamProductEmbeddedEmissionsProduct ORM / API DTO,CbamProductEmbeddedEmissionsService,CbamProductEmbeddedEmissionsProduct,cbam_product_embedded_emissions_products,specific_total,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,status,product-embedded-emissions/product-embedded-emissions.component.html,table-column:status,when-rows,read-only-display,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,status,CbamProductEmbeddedEmissionsResult ORM / API DTO,CbamProductEmbeddedEmissionsService,CbamProductEmbeddedEmissionsResult,cbam_product_embedded_emissions_results,status,DERIVED_STATUS,server-authoritative,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,created,product-embedded-emissions/product-embedded-emissions.component.html,table-column:created,when-rows,read-only-display,n/a,datetime,cbam:view,n/a-ui-only,created,n/a,CbamProductEmbeddedEmissionsService,—,NOT_PERSISTED,created,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,method,product-embedded-emissions/product-embedded-emissions.component.html,table-column:method,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,method,n/a,CbamProductEmbeddedEmissionsService,—,NOT_PERSISTED,method,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,products,product-embedded-emissions/product-embedded-emissions.component.html,table-column:products,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,products,n/a,CbamProductEmbeddedEmissionsService,—,NOT_PERSISTED,products,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,actions,product-embedded-emissions/product-embedded-emissions.component.html,table-column:actions,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,actions,n/a,CbamProductEmbeddedEmissionsService,—,NOT_PERSISTED,actions,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,[display:surface-card readiness-section],product-embedded-emissions/product-embedded-emissions.component.html,"class=""surface-card readiness-section""",conditional-css,read-only,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,—,n/a,CbamProductEmbeddedEmissionsService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,[display:readiness-status],product-embedded-emissions/product-embedded-emissions.component.html,"class=""readiness-status""",conditional-css,read-only,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,—,n/a,CbamProductEmbeddedEmissionsService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,[display:status-text],product-embedded-emissions/product-embedded-emissions.component.html,"class=""status-text""",conditional-css,read-only,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,—,n/a,CbamProductEmbeddedEmissionsService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,[display:readiness-message],product-embedded-emissions/product-embedded-emissions.component.html,"class=""readiness-message""",conditional-css,read-only,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,—,n/a,CbamProductEmbeddedEmissionsService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,[display:readonly-grid readiness-grid],product-embedded-emissions/product-embedded-emissions.component.html,"class=""readonly-grid readiness-grid""",conditional-css,read-only,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,—,n/a,CbamProductEmbeddedEmissionsService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/11-*.md
product-embedded-emissions,product-embedded-emissions/product-embedded-emissions.component.html,[display:detail-status status-text],product-embedded-emissions/product-embedded-emissions.component.html,"class=""detail-status status-text""",conditional-css,read-only,n/a,—,cbam:view,POST …/product-embedded-emissions/executions; GET readiness|summary|results,—,n/a,CbamProductEmbeddedEmissionsService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/11-*.md
product-profiles,product-profiles/product-profiles.component.html,Profile name,product-profiles/product-profiles.component.html,formControlName=productName,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,productName,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,product_name,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,CN code,product-profiles/product-profiles.component.html,formControlName=cnSearch,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,n/a-ui-only,cnSearch,n/a,CbamProductProfileService,—,NOT_PERSISTED,cn_search,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,Reducing material,product-profiles/product-profiles.component.html,formControlName=reducingAgent,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,reducingAgent,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,reducing_agent,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,Steel mill ID,product-profiles/product-profiles.component.html,formControlName=steelMillIdentificationNumber,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,steelMillIdentificationNumber,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,steel_mill_identification_number,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,"Manganese (Mn), %",product-profiles/product-profiles.component.html,formControlName=percentMn,template-present,editable-if-configure,optional/unknown,%,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,percentMn,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,percent_mn,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,"Chromium (Cr), %",product-profiles/product-profiles.component.html,formControlName=percentCr,template-present,editable-if-configure,optional/unknown,%,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,percentCr,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,percent_cr,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,"Nickel (Ni), %",product-profiles/product-profiles.component.html,formControlName=percentNi,template-present,editable-if-configure,optional/unknown,%,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,percentNi,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,percent_ni,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,"Other alloys, %",product-profiles/product-profiles.component.html,formControlName=percentOtherAlloys,template-present,editable-if-configure,optional/unknown,%,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,percentOtherAlloys,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,percent_other_alloys,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,"Other materials, %",product-profiles/product-profiles.component.html,formControlName=percentOtherMaterials,template-present,editable-if-configure,optional/unknown,%,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,percentOtherMaterials,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,percent_other_materials,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,Valid from,product-profiles/product-profiles.component.html,formControlName=validFrom,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,validFrom,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,valid_from,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,Valid to,product-profiles/product-profiles.component.html,formControlName=validTo,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,validTo,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,valid_to,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,version,product-profiles/product-profiles.component.html,table-column:version,when-rows,read-only-display,n/a,—,cbam:view,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,version,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,version,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
product-profiles,product-profiles/product-profiles.component.html,status,product-profiles/product-profiles.component.html,table-column:status,when-rows,read-only-display,n/a,—,cbam:view,GET|POST|PATCH …/product-profile-versions; GET …/cn-codes/search,status,CbamProductProfileVersion ORM / API DTO,CbamProductProfileService,CbamProductProfileVersion,cbam_product_profile_versions,status,USER_INPUT,server-schema,none-or-row-version-conflict,user-guide/04-*.md
